instrument,datetime,$close,$volume,"Ref($close, 1)","Mean($close, 3)",$high-$low
SH600000,2011-06-16,3.3734515,124443570.0,3.4120636,3.422595,0.04212618
SH600000,2011-06-17,3.3558965,108683540.0,3.3734515,3.3804705,0.04914379
SH600000,2011-06-20,3.3874915,140030990.0,3.3558965,3.37228,0.05616665
SH600000,2011-06-21,3.3980231,125435670.0,3.3874915,3.3804703,0.031589746
SH600000,2011-06-22,3.3804739,126490584.0,3.3980231,3.3886628,0.056166887
SH600000,2011-06-23,3.419086,146603410.0,3.3804739,3.3991942,0.10179639
SH600000,2011-06-24,3.54546,309394050.0,3.419086,3.44834,0.17902613
SH600000,2011-06-27,3.5349278,176278030.0,3.54546,3.4998245,0.073715925
SH600000,2011-06-28,3.510356,138521390.0,3.5349278,3.530248,0.06669831
SH600000,2011-06-29,3.4261036,262411650.0,3.510356,3.4904625,0.1053102
SH600000,2011-06-30,3.4541895,254897070.0,3.4261036,3.4635496,0.08073878
SH600000,2011-07-01,3.419086,241999380.0,3.4541895,3.4331264,0.073715925
SH600000,2011-07-04,3.54546,392279900.0,3.419086,3.4729118,0.11935091
SH600000,2011-07-05,3.527905,227453490.0,3.54546,3.4974837,0.066698074
SH600000,2011-07-06,3.4822702,222437340.0,3.527905,3.5185452,0.073715925
SH600000,2011-07-07,3.4857838,314230900.0,3.4822702,3.498653,0.08775616
SH600000,2011-07-08,3.5595005,273985540.0,3.4857838,3.5091848,0.11232829
SH600000,2011-07-11,3.527905,220198750.0,3.5595005,3.5243964,0.059680223
SH600000,2011-07-12,3.4682305,210177310.0,3.527905,3.5185454,0.06318426
SH600000,2011-07-13,3.513865,172396380.0,3.4682305,3.5033336,0.073715925
SH600000,2011-07-14,3.54546,205804210.0,3.513865,3.509185,0.045635223
SH600000,2011-07-15,3.541946,189883950.0,3.54546,3.533757,0.052657604
SH600000,2011-07-18,3.510356,251530540.0,3.541946,3.5325873,0.059675694
SH600000,2011-07-19,3.4576983,221602800.0,3.510356,3.5033333,0.04914403
SH600000,2011-07-20,3.4541895,181637010.0,3.4576983,3.4740813,0.059675217
SH600000,2011-07-21,3.4155767,209804770.0,3.4541895,3.4424882,0.073715925
SH600000,2011-07-22,3.405045,149524500.0,3.4155767,3.424937,0.038612366
SH600000,2011-07-25,3.3102665,251225600.0,3.405045,3.3769627,0.10531044
SH600000,2011-07-26,3.3067527,128548296.0,3.3102665,3.340688,0.059675455
SH600000,2011-07-27,3.2962215,137345540.0,3.3067527,3.3044136,0.024571896
SH600000,2011-07-28,3.2365453,187057500.0,3.2962215,3.2798398,0.066697836
SH600000,2011-07-29,3.2997348,272017440.0,3.2365453,3.2775006,0.16849494
SH600000,2011-08-01,3.2716491,127992930.0,3.2997348,3.2693098,0.06669307
SH600000,2011-08-02,3.2505858,117837080.0,3.2716491,3.27399,0.06318426
SH600000,2011-08-03,3.2505858,89802390.0,3.2505858,3.257607,0.04914403
SH600000,2011-08-04,3.257609,86630990.0,3.2505858,3.2529268,0.045635223
SH600000,2011-08-05,3.1698527,204971200.0,3.257609,3.2260158,0.052652597
SH600000,2011-08-08,3.064542,280953730.0,3.1698527,3.1640012,0.1649859
SH600000,2011-08-09,3.1136854,315994270.0,3.064542,3.1160266,0.16849494
SH600000,2011-08-10,3.1277263,191706700.0,3.1136854,3.1019845,0.073715925
SH600000,2011-08-11,3.1944244,213034060.0,3.1277263,3.1452787,0.15445471
SH600000,2011-08-12,3.1698527,145747780.0,3.1944244,3.1640012,0.059675455
SH600000,2011-08-15,3.2892036,254941330.0,3.1698527,3.2178268,0.14041424
SH600000,2011-08-16,3.2821803,262634690.0,3.2892036,3.247079,0.08424759
SH600000,2011-08-17,3.257609,126869210.0,3.2821803,3.276331,0.045635223
SH600000,2011-08-18,3.2014425,116319400.0,3.257609,3.2470772,0.084252596
SH600000,2011-08-19,3.1663387,158231900.0,3.2014425,3.2084634,0.04914403
SH600000,2011-08-22,3.1522982,121818320.0,3.1663387,3.1733599,0.07020712
SH600000,2011-08-23,3.2225049,137339070.0,3.1522982,3.1803806,0.09126496
SH600000,2011-08-24,3.1944244,151899760.0,3.2225049,3.1897426,0.09127021
SH600000,2011-08-25,3.327816,344805280.0,3.1944244,3.2482483,0.14743686
SH600000,2011-08-26,3.3207932,176615100.0,3.327816,3.281011,0.06669831
SH600000,2011-08-29,3.2225049,214596430.0,3.3207932,3.2903714,0.056161404
SH600000,2011-08-30,3.2260137,140062140.0,3.2225049,3.2564373,0.08776116
SH600000,2011-08-31,3.2611175,97851736.0,3.2260137,3.2365453,0.066697836
SH600000,2011-09-01,3.2892036,166666980.0,3.2611175,3.2587783,0.052657604
SH600000,2011-09-02,3.2611175,91272320.0,3.2892036,3.2704794,0.07020712
SH600000,2011-09-05,3.2119737,87856340.0,3.2611175,3.2540982,0.038612366
SH600000,2011-09-06,3.1979332,120043540.0,3.2119737,3.2236748,0.06669307
SH600000,2011-09-07,3.2611175,115653624.0,3.1979332,3.2236748,0.10531068
SH600000,2011-09-08,3.2505858,80942400.0,3.2611175,3.2365456,0.045634985
SH600000,2011-09-09,3.2646315,108410170.0,3.2505858,3.2587783,0.06669831
SH600000,2011-09-13,3.2119737,78702070.0,3.2646315,3.242397,0.03510332
SH600000,2011-09-14,3.1944244,144122480.0,3.2119737,3.2236764,0.094778776
SH600000,2011-09-15,3.1417665,161707400.0,3.1944244,3.1827216,0.08073878
SH600000,2011-09-16,3.1522982,120284290.0,3.1417665,3.1628296,0.04212618
SH600000,2011-09-19,3.0926225,118250856.0,3.1522982,3.1288958,0.045634985
SH600000,2011-09-20,3.1101718,98427720.0,3.0926225,3.118364,0.06669307
SH600000,2011-09-21,3.19091,200415840.0,3.1101718,3.131235,0.16147685
SH600000,2011-09-22,3.0961316,153238050.0,3.19091,3.1324046,0.07722473
SH600000,2011-09-23,3.064542,154300180.0,3.0961316,3.1171947,0.07020712
SH600000,2011-09-26,2.9627407,232877820.0,3.064542,3.0411382,0.11232829
SH600000,2011-09-27,2.9908211,114668220.0,2.9627407,3.0060346,0.03510356
SH600000,2011-09-28,2.9592266,120806590.0,2.9908211,2.9709294,0.07020712
SH600000,2011-09-29,2.966249,124653480.0,2.9592266,2.9720988,0.066698074
SH600000,2011-09-30,2.9978437,172258350.0,2.966249,2.9744399,0.07020688
SH600000,2011-10-10,2.9557176,92379370.0,2.9978437,2.9732702,0.052652836
SH600000,2011-10-11,3.0083754,168445500.0,2.9557176,2.9873123,0.10531068
SH600000,2011-10-12,3.1066635,254709920.0,3.0083754,3.0235856,0.15094566
SH600000,2011-10-13,3.1136854,146135620.0,3.1066635,3.0762415,0.06318927
SH600000,2011-10-14,3.0996454,115384930.0,3.1136854,3.1066647,0.052652836
SH600000,2011-10-17,3.131235,131068700.0,3.0996454,3.1148553,0.080738544
SH600000,2011-10-18,3.0820913,117125900.0,3.131235,3.1043239,0.05265808
SH600000,2011-10-19,3.103154,103090380.0,3.0820913,3.1054933,0.059675694
SH600000,2011-10-20,3.064542,144311500.0,3.103154,3.0832624,0.07722473
SH600000,2011-10-21,3.1207037,168948660.0,3.064542,3.0961332,0.094778776
SH600000,2011-10-24,3.215483,270434430.0,3.1207037,3.1335762,0.11935091
SH600000,2011-10-25,3.215483,188912340.0,3.215483,3.1838899,0.059675455
SH600000,2011-10-26,3.2225049,195008370.0,3.215483,3.2178235,0.0877614
SH600000,2011-10-27,3.2505858,129861050.0,3.2225049,3.2295246,0.04914379
SH600000,2011-10-28,3.2927122,235026850.0,3.2505858,3.2552676,0.101801634
SH600000,2011-10-31,3.2330365,144654430.0,3.2927122,3.258778,0.066698074
SH600000,2011-11-01,3.2225049,162943400.0,3.2330365,3.2494178,0.080738544
SH600000,2011-11-02,3.2856896,169207550.0,3.2225049,3.247077,0.115842104
SH600000,2011-11-03,3.2435682,240288000.0,3.2856896,3.2505875,0.059675455
SH600000,2011-11-04,3.2681406,121255660.0,3.2435682,3.2657995,0.045630217
SH600000,2011-11-07,3.2225049,93637384.0,3.2681406,3.2447379,0.04212618
SH600000,2011-11-08,3.2330365,90285190.0,3.2225049,3.2412274,0.05616641
SH600000,2011-11-09,3.2541003,79626230.0,3.2330365,3.2365472,0.038612366
SH600000,2011-11-10,3.1768703,132853120.0,3.2541003,3.2213356,0.073715925
SH600000,2011-11-11,3.1874022,71963736.0,3.1768703,3.2061243,0.04212618
SH600000,2011-11-14,3.2330365,120492000.0,3.1874022,3.199103,0.04914403
SH600000,2011-11-15,3.2225049,85499730.0,3.2330365,3.2143145,0.031589508
SH600000,2011-11-16,3.131235,182399340.0,3.2225049,3.1955922,0.108819485
SH600000,2011-11-17,3.1101718,91180150.0,3.131235,3.154637,0.045634985
SH600000,2011-11-18,3.0891142,104889480.0,3.1101718,3.1101737,0.045634985
SH600000,2011-11-21,3.0680509,92171100.0,3.0891142,3.0891123,0.06318426
SH600000,2011-11-22,3.07156,87369830.0,3.0680509,3.0762417,0.045634985
SH600000,2011-11-23,3.050496,75121290.0,3.07156,3.063369,0.052657843
SH600000,2011-11-24,3.0540104,69679784.0,3.050496,3.0586889,0.05616188
SH600000,2011-11-25,3.0259242,60867184.0,3.0540104,3.0434768,0.042121172
SH600000,2011-11-28,3.018906,68277280.0,3.0259242,3.0329468,0.038612366
SH600000,2011-11-29,3.064542,73954376.0,3.018906,3.0364575,0.04212618
SH600000,2011-11-30,2.9838033,128111960.0,3.064542,3.022417,0.09127021
SH600000,2011-12-01,3.0926225,253675470.0,2.9838033,3.0469892,0.07722473
SH600000,2011-12-02,3.0891142,110069020.0,3.0926225,3.05518,0.04914379
SH600000,2011-12-05,3.0891142,114485064.0,3.0891142,3.0902836,0.09828782
SH600000,2011-12-06,3.064542,75320900.0,3.0891142,3.0809236,0.04914379
SH600000,2011-12-07,3.0820913,66520060.0,3.064542,3.0785825,0.045634985
SH600000,2011-12-08,3.0820913,62414428.0,3.0820913,3.0762415,0.052657604
SH600000,2011-12-09,3.0540104,84076980.0,3.0820913,3.072731,0.049144268
SH600000,2011-12-12,3.039965,65621090.0,3.0540104,3.0586889,0.03510356
SH600000,2011-12-13,3.0118845,135600850.0,3.039965,3.0352867,0.05616641
SH600000,2011-12-14,3.018906,77869590.0,3.0118845,3.023585,0.038612366
SH600000,2011-12-15,2.98029,118275180.0,3.018906,3.0036936,0.04914379
SH600000,2011-12-16,3.0259242,107482870.0,2.98029,3.0083735,0.056166887
SH600000,2011-12-19,3.0224154,128946980.0,3.0259242,3.0095432,0.094779015
SH600000,2011-12-20,3.015393,109325060.0,3.0224154,3.0212443,0.066698074
SH600000,2011-12-21,2.9943302,118613800.0,3.015393,3.0107129,0.07722473
SH600000,2011-12-22,2.9943302,121590860.0,2.9943302,3.001351,0.04914403
SH600000,2011-12-23,2.9978437,66270190.0,2.9943302,2.9955013,0.04212618
SH600000,2011-12-26,2.9732716,90557150.0,2.9978437,2.9884818,0.04914403
SH600000,2011-12-27,2.9627407,88525736.0,2.9732716,2.977952,0.045630217
SH600000,2011-12-28,2.9416766,119677520.0,2.9627407,2.9592297,0.073715925
SH600000,2011-12-29,2.9311457,114105400.0,2.9416766,2.9451876,0.031594515
SH600000,2011-12-30,2.98029,150932110.0,2.9311457,2.9510374,0.045634985
SH600000,2012-01-04,2.9522085,97430000.0,2.98029,2.9545481,0.059675455
SH600000,2012-01-05,3.036456,376361440.0,2.9522085,2.9896514,0.122859955
SH600000,2012-01-06,3.0575192,175989870.0,3.036456,3.0153947,0.056166887
SH600000,2012-01-09,3.1417665,228285340.0,3.0575192,3.0785806,0.10881925
SH600000,2012-01-10,3.1838932,205120660.0,3.1417665,3.1277263,0.0772295
SH600000,2012-01-11,3.1593215,140330980.0,3.1838932,3.1616604,0.04212618
SH600000,2012-01-12,3.19091,172310200.0,3.1593215,3.1780417,0.07722974
SH600000,2012-01-13,3.173361,161594320.0,3.19091,3.174531,0.073715925
SH600000,2012-01-16,3.1487894,94292920.0,3.173361,3.1710203,0.056166887
SH600000,2012-01-17,3.2295282,277343070.0,3.1487894,3.183893,0.1649859
SH600000,2012-01-18,3.173361,165479840.0,3.2295282,3.183893,0.080738306
SH600000,2012-01-19,3.2295282,195551660.0,3.173361,3.210806,0.07020688
SH600000,2012-01-20,3.3067527,270778050.0,3.2295282,3.2365472,0.09126997
SH600000,2012-01-30,3.2365453,204774640.0,3.3067527,3.2576087,0.073715925
SH600000,2012-01-31,3.2365453,101027140.0,3.2365453,3.2599478,0.04212618
SH600000,2012-02-01,3.1874022,112945510.0,3.2365453,3.2201643,0.073715925
SH600000,2012-02-02,3.2997348,250610980.0,3.1874022,3.2412274,0.11935091
SH600000,2012-02-03,3.3137753,276710850.0,3.2997348,3.2669709,0.06318951
SH600000,2012-02-06,3.2962215,181438300.0,3.3137753,3.3032439,0.07722974
SH600000,2012-02-07,3.2435682,146399470.0,3.2962215,3.2845216,0.0631845
SH600000,2012-02-08,3.317284,183088980.0,3.2435682,3.2856913,0.087756395
SH600000,2012-02-09,3.2997348,143215900.0,3.317284,3.2868624,0.042126417
SH600000,2012-02-10,3.2892036,147667400.0,3.2997348,3.3020742,0.056166887
SH600000,2012-02-13,3.2541003,140170910.0,3.2892036,3.281013,0.066698074
SH600000,2012-02-14,3.2260137,151052770.0,3.2541003,3.2564392,0.052652597
SH600000,2012-02-15,3.2400594,156863800.0,3.2260137,3.2400577,0.052652836
SH600000,2012-02-16,3.2260137,135319100.0,3.2400594,3.2306955,0.04914379
SH600000,2012-02-17,3.2505858,118914760.0,3.2260137,3.2388864,0.038612366
SH600000,2012-02-20,3.2505858,164484850.0,3.2505858,3.2423952,0.05616641
SH600000,2012-02-21,3.257609,121803600.0,3.2505858,3.2529268,0.038612366
SH600000,2012-02-22,3.2716491,232021550.0,3.257609,3.259948,0.056161642
SH600000,2012-02-23,3.2751632,249988670.0,3.2716491,3.2681403,0.04212618
SH600000,2012-02-24,3.3383477,365609280.0,3.2751632,3.2950532,0.07722974
SH600000,2012-02-27,3.327816,360829660.0,3.3383477,3.3137755,0.059675455
SH600000,2012-02-28,3.3910003,387770270.0,3.327816,3.352388,0.08425236
SH600000,2012-02-29,3.3488789,221509920.0,3.3910003,3.3558984,0.05616641
SH600000,2012-03-01,3.3523877,131718510.0,3.3488789,3.364089,0.03510332
SH600000,2012-03-02,3.4015315,210842500.0,3.3523877,3.3675992,0.05616641
SH600000,2012-03-05,3.362919,188294480.0,3.4015315,3.3722794,0.059675455
SH600000,2012-03-06,3.3137753,194995570.0,3.362919,3.3594086,0.07020712
SH600000,2012-03-07,3.278672,145504500.0,3.3137753,3.3184555,0.038612366
SH600000,2012-03-08,3.3207932,156190910.0,3.278672,3.3044136,0.045635223
SH600000,2012-03-09,3.324307,135343890.0,3.3207932,3.307924,0.031594753
SH600000,2012-03-12,3.2927122,150367680.0,3.324307,3.3126042,0.042121172
SH600000,2012-03-13,3.324307,174997000.0,3.2927122,3.3137753,0.06318951
SH600000,2012-03-14,3.2856896,282821380.0,3.324307,3.3009028,0.10180187
SH600000,2012-03-15,3.2260137,201329810.0,3.2856896,3.27867,0.101801634
SH600000,2012-03-16,3.2470777,206772720.0,3.2260137,3.252927,0.04914379
SH600000,2012-03-19,3.257609,143085360.0,3.2470777,3.2435668,0.028080702
SH600000,2012-03-20,3.2014425,178687280.0,3.257609,3.2353764,0.04914379
SH600000,2012-03-21,3.1874022,147754450.0,3.2014425,3.2154846,0.059675455
SH600000,2012-03-22,3.2014425,110106240.0,3.1874022,3.1967623,0.06318426
SH600000,2012-03-23,3.1803787,100469770.0,3.2014425,3.1897411,0.03510356
SH600000,2012-03-26,3.2049558,95981336.0,3.1803787,3.1955924,0.04212618
SH600000,2012-03-27,3.2014425,77754650.0,3.2049558,3.1955924,0.031594753
SH600000,2012-03-28,3.1487894,124105144.0,3.2014425,3.1850626,0.073715925
SH600000,2012-03-29,3.1136854,137853380.0,3.1487894,3.154639,0.052657843
SH600000,2012-03-30,3.1347492,144107980.0,3.1136854,3.132408,0.031594515
SH600000,2012-04-05,3.1347492,217505090.0,3.1347492,3.127728,0.04914403
SH600000,2012-04-06,3.1382577,161472240.0,3.1347492,3.1359186,0.042121172
SH600000,2012-04-09,3.103154,99391190.0,3.1382577,3.125387,0.038612366
SH600000,2012-04-10,3.131235,128610950.0,3.103154,3.1242156,0.052657604
SH600000,2012-04-11,3.1207037,112231040.0,3.131235,3.118364,0.03510356
SH600000,2012-04-12,3.2014425,183946180.0,3.1207037,3.151127,0.09477925
SH600000,2012-04-13,3.2084649,174272050.0,3.2014425,3.1768703,0.045634985
SH600000,2012-04-16,3.1803787,110002570.0,3.2084649,3.196762,0.02808094
SH600000,2012-04-17,3.1347492,140914580.0,3.1803787,3.174531,0.056161404
SH600000,2012-04-18,3.2014425,191200020.0,3.1347492,3.1721902,0.07722974
SH600000,2012-04-19,3.2014425,138128500.0,3.2014425,3.1792114,0.03510356
SH600000,2012-04-20,3.2681406,220037100.0,3.2014425,3.2236753,0.080738544
SH600000,2012-04-23,3.2435682,119187590.0,3.2681406,3.2377172,0.04212618
SH600000,2012-04-24,3.2927122,322376130.0,3.2435682,3.2681403,0.115842104
SH600000,2012-04-25,3.2821803,189408300.0,3.2927122,3.2728202,0.038612366
SH600000,2012-04-26,3.2892036,153337600.0,3.2821803,3.288032,0.056161404
SH600000,2012-04-27,3.3032439,134217180.0,3.2892036,3.2915425,0.03510356
SH600000,2012-05-02,3.3558965,306797980.0,3.3032439,3.3161147,0.06318402
SH600000,2012-05-03,3.3207932,172518380.0,3.3558965,3.3266444,0.045634985
SH600000,2012-05-04,3.3313243,204138640.0,3.3207932,3.3360047,0.038617373
SH600000,2012-05-07,3.3067527,234237680.0,3.3313243,3.3196235,0.04914403
SH600000,2012-05-08,3.2856896,247044430.0,3.3067527,3.3079221,0.04914379
SH600000,2012-05-09,3.2295282,185357020.0,3.2856896,3.2739902,0.045634985
SH600000,2012-05-10,3.215483,192505470.0,3.2295282,3.243567,0.045635223
SH600000,2012-05-11,3.215483,101222616.0,3.215483,3.2201648,0.038617134
SH600000,2012-05-14,3.1874022,201964270.0,3.215483,3.2061226,0.059680462
SH600000,2012-05-15,3.173361,172147840.0,3.1874022,3.1920822,0.024572134
SH600000,2012-05-16,3.1277263,215179800.0,3.173361,3.1628299,0.049149036
SH600000,2012-05-17,3.1487894,122758710.0,3.1277263,3.1499588,0.042121172
SH600000,2012-05-18,3.1101718,176478380.0,3.1487894,3.1288958,0.03510332
SH600000,2012-05-21,3.1136854,132976930.0,3.1101718,3.1242156,0.02808094
SH600000,2012-05-22,3.1452754,192429710.0,3.1136854,3.1230443,0.031594515
SH600000,2012-05-23,3.1207037,176562780.0,3.1452754,3.1265547,0.038612366
SH600000,2012-05-24,3.1066635,141744110.0,3.1207037,3.1242142,0.045634985
SH600000,2012-05-25,3.0855997,130721220.0,3.1066635,3.1043222,0.031589508
SH600000,2012-05-28,3.1136854,149123570.0,3.0855997,3.1019828,0.038612366
SH600000,2012-05-29,3.1417665,266294030.0,3.1136854,3.113684,0.05616665
SH600000,2012-05-30,3.0961316,250790880.0,3.1417665,3.1171944,0.049148798
SH600000,2012-05-31,3.0785825,190895800.0,3.0961316,3.1054935,0.017554283
SH600000,2012-06-01,3.0820913,120790296.0,3.0785825,3.0856018,0.031594753
SH600000,2012-06-04,3.015393,197609580.0,3.0820913,3.0586889,0.045634985
SH600000,2012-06-05,3.0048614,198461180.0,3.015393,3.0341153,0.031594515
SH600000,2012-06-06,3.0259242,142204580.0,3.0048614,3.0153928,0.045634985
SH600000,2012-06-07,3.0048614,136813550.0,3.0259242,3.0118823,0.059680462
SH600000,2012-06-08,2.9276366,399930370.0,3.0048614,2.9861407,0.07722473
SH600000,2012-06-11,2.9276366,204095800.0,2.9276366,2.9533782,0.024571657
SH600000,2012-06-12,2.9100823,234823090.0,2.9276366,2.921785,0.05616665
SH600000,2012-06-14,2.903065,227946940.0,2.9100823,2.9135947,0.031594515
SH600000,2012-06-15,2.9732716,382343330.0,2.903065,2.9288063,0.08424735
SH600000,2012-06-18,2.9697578,143042420.0,2.9732716,2.948698,0.02106309
SH600000,2012-06-19,2.98029,133913250.0,2.9697578,2.9744399,0.038617373
SH600000,2012-06-20,2.9838033,142436060.0,2.98029,2.9779503,0.045635223
SH600000,2012-06-21,2.9627407,112307400.0,2.9838033,2.9756112,0.038612366
SH600000,2012-06-25,2.9311457,150146060.0,2.9627407,2.95923,0.04914403
SH600000,2012-06-26,2.9825807,108047050.0,2.9311457,2.9588223,0.033305883
SH600000,2012-06-27,2.9788818,72871880.0,2.9825807,2.9642026,0.02220416
SH600000,2012-06-28,2.9640813,78034440.0,2.9788818,2.9751813,0.022203922
SH600000,2012-06-29,3.0084832,137750540.0,2.9640813,2.9838154,0.051805496
SH600000,2012-07-02,2.9936824,118071320.0,3.0084832,2.988749,0.03700447
SH600000,2012-07-03,2.9936824,108313050.0,2.9936824,2.998616,0.029601574
SH600000,2012-07-04,3.004784,106884890.0,2.9936824,2.9973829,0.037004948
SH600000,2012-07-05,2.9862843,90896184.0,3.004784,2.994917,0.02590251
SH600000,2012-07-06,2.9492803,312924900.0,2.9862843,2.9801161,0.033305883
SH600000,2012-07-09,2.838266,287896600.0,2.9492803,2.9246101,0.1073153
SH600000,2012-07-10,2.8493624,121848630.0,2.838266,2.8789694,0.03700471
SH600000,2012-07-11,2.853067,87625620.0,2.8493624,2.8468983,0.025902748
SH600000,2012-07-12,2.838266,272692930.0,2.853067,2.8468983,0.051805496
SH600000,2012-07-13,2.8604646,122152920.0,2.838266,2.850599,0.055504322
SH600000,2012-07-16,2.8234599,125888984.0,2.8604646,2.8407302,0.04810667
SH600000,2012-07-17,2.845664,81676696.0,2.8234599,2.8431962,0.040703773
SH600000,2012-07-18,2.838266,128715870.0,2.845664,2.8357966,0.033305883
SH600000,2012-07-19,2.845664,209012600.0,2.838266,2.843198,0.0444026
SH600000,2012-07-20,2.8160625,150103740.0,2.845664,2.8333309,0.02960682
SH600000,2012-07-23,2.7568538,174307090.0,2.8160625,2.8061934,0.055510044
SH600000,2012-07-24,2.7605526,130765390.0,2.7568538,2.777823,0.03330064
SH600000,2012-07-25,2.742053,128579300.0,2.7605526,2.753153,0.040703535
SH600000,2012-07-26,2.738354,82017840.0,2.742053,2.7469866,0.029601812
SH600000,2012-07-27,2.7716544,158089980.0,2.738354,2.7506871,0.059203148
SH600000,2012-07-30,2.797557,167931120.0,2.7716544,2.7691884,0.05920863
SH600000,2012-07-31,2.8345618,189486370.0,2.797557,2.8012578,0.04810691
SH600000,2012-08-01,2.8308628,168278050.0,2.8345618,2.820994,0.044407845
SH600000,2012-08-02,2.8678675,203877070.0,2.8308628,2.8444307,0.044407845
SH600000,2012-08-03,2.8641684,119026310.0,2.8678675,2.8542995,0.025902987
SH600000,2012-08-06,2.8567657,125419336.0,2.8641684,2.8629339,0.018504858
SH600000,2012-08-07,2.845664,94346080.0,2.8567657,2.8555326,0.029601812
SH600000,2012-08-08,2.8604646,145443950.0,2.845664,2.854298,0.02960658
SH600000,2012-08-09,2.8678675,87800350.0,2.8604646,2.8579986,0.02590251
SH600000,2012-08-10,2.8863726,126424264.0,2.8678675,2.8715682,0.025902748
SH600000,2012-08-13,2.8678675,127773016.0,2.8863726,2.8740358,0.03330064
SH600000,2012-08-14,2.8863726,107401590.0,2.8678675,2.8802042,0.025907755
SH600000,2012-08-15,2.8049603,242010160.0,2.8863726,2.8530667,0.09251428
SH600000,2012-08-16,2.786455,109797540.0,2.8049603,2.8259292,0.033305883
SH600000,2012-08-17,2.793858,90049704.0,2.786455,2.7950912,0.025902987
SH600000,2012-08-20,2.7827563,73066880.0,2.793858,2.7876897,0.03700447
SH600000,2012-08-21,2.7790575,98011590.0,2.7827563,2.785224,0.02590251
SH600000,2012-08-22,2.7827563,95464650.0,2.7790575,2.7815235,0.022198439
SH600000,2012-08-23,2.7827563,98274970.0,2.7827563,2.7815235,0.029601574
SH600000,2012-08-24,2.7716544,99888850.0,2.7827563,2.7790556,0.029601574
SH600000,2012-08-27,2.738354,108998200.0,2.7716544,2.7642548,0.03700471
SH600000,2012-08-28,2.8123581,147991120.0,2.738354,2.7741222,0.08140731
SH600000,2012-08-29,2.793858,103823016.0,2.8123581,2.7815235,0.018505335
SH600000,2012-08-30,2.8160625,121076920.0,2.793858,2.8074262,0.044407845
SH600000,2012-08-31,2.8160625,100676550.0,2.8160625,2.808661,0.040703297
SH600000,2012-09-03,2.8049603,149692480.0,2.8160625,2.8123617,0.03700471
SH600000,2012-09-04,2.7605526,119880230.0,2.8049603,2.7938585,0.05920887
SH600000,2012-09-05,2.7087467,197639250.0,2.7605526,2.7580864,0.06290746
SH600000,2012-09-06,2.7309513,103690040.0,2.7087467,2.7334168,0.03330064
SH600000,2012-09-07,2.8123581,394468130.0,2.7309513,2.7506855,0.1406157
SH600000,2012-09-10,2.797557,172407660.0,2.8123581,2.780289,0.029607058
SH600000,2012-09-11,2.7716544,137769860.0,2.797557,2.7938566,0.04070878
SH600000,2012-09-12,2.767955,111335440.0,2.7716544,2.7790556,0.051805496
SH600000,2012-09-13,2.7568538,77283390.0,2.767955,2.7654877,0.022198677
SH600000,2012-09-14,2.7827563,163638450.0,2.7568538,2.7691884,0.04440236
SH600000,2012-09-17,2.742053,106731680.0,2.7827563,2.7605543,0.04440236
SH600000,2012-09-18,2.719849,79872110.0,2.742053,2.7482195,0.022203922
SH600000,2012-09-19,2.71615,95437120.0,2.719849,2.7260175,0.018504858
SH600000,2012-09-20,2.6754413,129907820.0,2.71615,2.7038136,0.044407845
SH600000,2012-09-21,2.6680431,101448264.0,2.6754413,2.686545,0.029601812
SH600000,2012-09-24,2.6532423,119662020.0,2.6680431,2.6655755,0.03700447
SH600000,2012-09-25,2.6495383,63582212.0,2.6532423,2.6569412,0.018504858
SH600000,2012-09-26,2.631039,76596290.0,2.6495383,2.6446066,0.02960658
SH600000,2012-09-27,2.7087467,201501740.0,2.631039,2.6631079,0.0962131
SH600000,2012-09-28,2.7309513,170059520.0,2.7087467,2.6902456,0.055504322
SH600000,2012-10-08,2.7087467,87352480.0,2.7309513,2.7161481,0.051805496
SH600000,2012-10-09,2.7568538,131388750.0,2.7087467,2.732184,0.051805496
SH600000,2012-10-10,2.7531545,73361830.0,2.7568538,2.739585,0.022198677
SH600000,2012-10-11,2.742053,79893240.0,2.7531545,2.7506871,0.022198439
SH600000,2012-10-12,2.7568538,102564660.0,2.742053,2.7506871,0.03330064
SH600000,2012-10-15,2.742053,60125628.0,2.7568538,2.7469866,0.03700471
SH600000,2012-10-16,2.7605526,118775350.0,2.742053,2.753153,0.048106432
SH600000,2012-10-17,2.793858,142301980.0,2.7605526,2.765488,0.051805735
SH600000,2012-10-18,2.8197613,138893890.0,2.793858,2.7913907,0.040703535
SH600000,2012-10-19,2.8049603,108595656.0,2.8197613,2.806193,0.029601574
SH600000,2012-10-22,2.8308628,99446330.0,2.8049603,2.8185282,0.055509567
SH600000,2012-10-23,2.8012612,86986660.0,2.8308628,2.8123615,0.04810667
SH600000,2012-10-24,2.8086593,76553704.0,2.8012612,2.8135943,0.03330064
SH600000,2012-10-25,2.786455,80550470.0,2.8086593,2.798792,0.044407845
SH600000,2012-10-26,2.7605526,134067140.0,2.786455,2.7852223,0.055510044
SH600000,2012-10-29,2.764257,76143810.0,2.7605526,2.7704215,0.025902987
SH600000,2012-10-30,2.767955,100211120.0,2.764257,2.7642548,0.048101187
SH600000,2012-10-31,2.7790575,98395760.0,2.767955,2.7704232,0.03700471
SH600000,2012-11-01,2.8271642,154588580.0,2.7790575,2.7913923,0.07030535
SH600000,2012-11-02,2.8419645,128598360.0,2.8271642,2.816062,0.03330064
